county_name,year,month,Severity,Period,Data_Source,longitude,latitude,Season,Has_Occurrence
鱼台县,2024,5,1,无发生,Filled,116.650023,34.997706,2,0
鱼台县,2024,6,1,5-6月,Original,116.650023,34.997706,3,0
鱼台县,2024,7,1,无发生,Filled,116.650023,34.997706,3,0
鱼台县,2024,8,1,7-8月,Original,116.650023,34.997706,3,0
鱼台县,2024,9,1,无发生,Filled,116.650023,34.997706,4,0
鱼台县,2024,10,1,9-10月,Original,116.650023,34.997706,4,0
鱼台县,2024,11,1,无发生,Filled,116.650023,34.997706,4,0
鱼台县,2024,12,1,无发生,Filled,116.650023,34.997706,1,0
金乡县,2019,1,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2019,2,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2019,3,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2019,4,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2019,5,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2019,6,1,5-6月,Original,116.310364,35.06977,3,0
金乡县,2019,7,1,无发生,Filled,116.310364,35.06977,3,0
金乡县,2019,8,1,7-8月,Original,116.310364,35.06977,3,0
金乡县,2019,9,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2019,10,1,9-10月,Original,116.310364,35.06977,4,0
金乡县,2019,11,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2019,12,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2020,1,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2020,2,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2020,3,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2020,4,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2020,5,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2020,6,1,5-6月,Original,116.310364,35.06977,3,0
金乡县,2020,7,1,无发生,Filled,116.310364,35.06977,3,0
金乡县,2020,8,1,7-8月,Original,116.310364,35.06977,3,0
金乡县,2020,9,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2020,10,1,9-10月,Original,116.310364,35.06977,4,0
金乡县,2020,11,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2020,12,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2021,1,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2021,2,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2021,3,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2021,4,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2021,5,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2021,6,1,5-6月,Original,116.310364,35.06977,3,0
金乡县,2021,7,1,无发生,Filled,116.310364,35.06977,3,0
金乡县,2021,8,1,7-8月,Original,116.310364,35.06977,3,0
金乡县,2021,9,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2021,10,1,9-10月,Original,116.310364,35.06977,4,0
金乡县,2021,11,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2021,12,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2022,1,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2022,2,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2022,3,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2022,4,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2022,5,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2022,6,2,5-6月,Original,116.310364,35.06977,3,1
金乡县,2022,7,1,无发生,Filled,116.310364,35.06977,3,0
金乡县,2022,8,1,7-8月,Original,116.310364,35.06977,3,0
金乡县,2022,9,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2022,10,1,9-10月,Original,116.310364,35.06977,4,0
金乡县,2022,11,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2022,12,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2023,1,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2023,2,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2023,3,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2023,4,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2023,5,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2023,6,1,5-6月,Original,116.310364,35.06977,3,0
金乡县,2023,7,1,无发生,Filled,116.310364,35.06977,3,0
金乡县,2023,8,1,7-8月,Original,116.310364,35.06977,3,0
金乡县,2023,9,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2023,10,1,9-10月,Original,116.310364,35.06977,4,0
金乡县,2023,11,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2023,12,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2024,1,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2024,2,1,无发生,Filled,116.310364,35.06977,1,0
金乡县,2024,3,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2024,4,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2024,5,1,无发生,Filled,116.310364,35.06977,2,0
金乡县,2024,6,1,5-6月,Original,116.310364,35.06977,3,0
金乡县,2024,7,1,无发生,Filled,116.310364,35.06977,3,0
金乡县,2024,8,1,7-8月,Original,116.310364,35.06977,3,0
金乡县,2024,9,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2024,10,1,9-10月,Original,116.310364,35.06977,4,0
金乡县,2024,11,1,无发生,Filled,116.310364,35.06977,4,0
金乡县,2024,12,1,无发生,Filled,116.310364,35.06977,1,0
嘉祥县,2019,1,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2019,2,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2019,3,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2019,4,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2019,5,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2019,6,1,5-6月,Original,116.342885,35.398098,3,0
嘉祥县,2019,7,1,无发生,Filled,116.342885,35.398098,3,0
嘉祥县,2019,8,1,7-8月,Original,116.342885,35.398098,3,0
嘉祥县,2019,9,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2019,10,1,9-10月,Original,116.342885,35.398098,4,0
嘉祥县,2019,11,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2019,12,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2020,1,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2020,2,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2020,3,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2020,4,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2020,5,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2020,6,1,5-6月,Original,116.342885,35.398098,3,0
嘉祥县,2020,7,1,无发生,Filled,116.342885,35.398098,3,0
嘉祥县,2020,8,1,7-8月,Original,116.342885,35.398098,3,0
嘉祥县,2020,9,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2020,10,1,9-10月,Original,116.342885,35.398098,4,0
嘉祥县,2020,11,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2020,12,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2021,1,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2021,2,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2021,3,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2021,4,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2021,5,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2021,6,2,5-6月,Original,116.342885,35.398098,3,1
嘉祥县,2021,7,1,无发生,Filled,116.342885,35.398098,3,0
嘉祥县,2021,8,2,7-8月,Original,116.342885,35.398098,3,1
嘉祥县,2021,9,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2021,10,2,9-10月,Original,116.342885,35.398098,4,1
嘉祥县,2021,11,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2021,12,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2022,1,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2022,2,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2022,3,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2022,4,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2022,5,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2022,6,2,5-6月,Original,116.342885,35.398098,3,1
嘉祥县,2022,7,1,无发生,Filled,116.342885,35.398098,3,0
嘉祥县,2022,8,1,7-8月,Original,116.342885,35.398098,3,0
嘉祥县,2022,9,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2022,10,1,9-10月,Original,116.342885,35.398098,4,0
嘉祥县,2022,11,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2022,12,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2023,1,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2023,2,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2023,3,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2023,4,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2023,5,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2023,6,1,5-6月,Original,116.342885,35.398098,3,0
嘉祥县,2023,7,1,无发生,Filled,116.342885,35.398098,3,0
嘉祥县,2023,8,1,7-8月,Original,116.342885,35.398098,3,0
嘉祥县,2023,9,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2023,10,2,9-10月,Original,116.342885,35.398098,4,1
嘉祥县,2023,11,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2023,12,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2024,1,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2024,2,1,无发生,Filled,116.342885,35.398098,1,0
嘉祥县,2024,3,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2024,4,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2024,5,1,无发生,Filled,116.342885,35.398098,2,0
嘉祥县,2024,6,1,5-6月,Original,116.342885,35.398098,3,0
嘉祥县,2024,7,1,无发生,Filled,116.342885,35.398098,3,0
嘉祥县,2024,8,1,7-8月,Original,116.342885,35.398098,3,0
嘉祥县,2024,9,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2024,10,1,9-10月,Original,116.342885,35.398098,4,0
嘉祥县,2024,11,1,无发生,Filled,116.342885,35.398098,4,0
嘉祥县,2024,12,1,无发生,Filled,116.342885,35.398098,1,0
汶上县,2019,1,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2019,2,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2019,3,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2019,4,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2019,5,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2019,6,2,5-6月,Original,116.487146,35.721746,3,1
汶上县,2019,7,1,无发生,Filled,116.487146,35.721746,3,0
汶上县,2019,8,1,7-8月,Original,116.487146,35.721746,3,0
汶上县,2019,9,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2019,10,1,9-10月,Original,116.487146,35.721746,4,0
汶上县,2019,11,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2019,12,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2020,1,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2020,2,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2020,3,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2020,4,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2020,5,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2020,6,2,5-6月,Original,116.487146,35.721746,3,1
汶上县,2020,7,1,无发生,Filled,116.487146,35.721746,3,0
汶上县,2020,8,1,7-8月,Original,116.487146,35.721746,3,0
汶上县,2020,9,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2020,10,2,9-10月,Original,116.487146,35.721746,4,1
汶上县,2020,11,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2020,12,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2021,1,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2021,2,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2021,3,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2021,4,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2021,5,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2021,6,2,5-6月,Original,116.487146,35.721746,3,1
汶上县,2021,7,1,无发生,Filled,116.487146,35.721746,3,0
汶上县,2021,8,1,7-8月,Original,116.487146,35.721746,3,0
汶上县,2021,9,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2021,10,1,9-10月,Original,116.487146,35.721746,4,0
汶上县,2021,11,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2021,12,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2022,1,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2022,2,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2022,3,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2022,4,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2022,5,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2022,6,2,5-6月,Original,116.487146,35.721746,3,1
汶上县,2022,7,1,无发生,Filled,116.487146,35.721746,3,0
汶上县,2022,8,1,7-8月,Original,116.487146,35.721746,3,0
汶上县,2022,9,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2022,10,1,9-10月,Original,116.487146,35.721746,4,0
汶上县,2022,11,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2022,12,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2023,1,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2023,2,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2023,3,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2023,4,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2023,5,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2023,6,2,5-6月,Original,116.487146,35.721746,3,1
汶上县,2023,7,1,无发生,Filled,116.487146,35.721746,3,0
汶上县,2023,8,1,7-8月,Original,116.487146,35.721746,3,0
汶上县,2023,9,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2023,10,2,9-10月,Original,116.487146,35.721746,4,1
汶上县,2023,11,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2023,12,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2024,1,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2024,2,1,无发生,Filled,116.487146,35.721746,1,0
汶上县,2024,3,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2024,4,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2024,5,1,无发生,Filled,116.487146,35.721746,2,0
汶上县,2024,6,1,5-6月,Original,116.487146,35.721746,3,0
汶上县,2024,7,1,无发生,Filled,116.487146,35.721746,3,0
汶上县,2024,8,1,7-8月,Original,116.487146,35.721746,3,0
汶上县,2024,9,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2024,10,1,9-10月,Original,116.487146,35.721746,4,0
汶上县,2024,11,1,无发生,Filled,116.487146,35.721746,4,0
汶上县,2024,12,1,无发生,Filled,116.487146,35.721746,1,0
泗水县,2019,1,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2019,2,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2019,3,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2019,4,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2019,5,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2019,6,1,5-6月,Original,117.273605,35.653216,3,0
泗水县,2019,7,1,无发生,Filled,117.273605,35.653216,3,0
泗水县,2019,8,1,7-8月,Original,117.273605,35.653216,3,0
泗水县,2019,9,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2019,10,3,9-10月,Original,117.273605,35.653216,4,1
泗水县,2019,11,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2019,12,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2020,1,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2020,2,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2020,3,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2020,4,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2020,5,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2020,6,1,5-6月,Original,117.273605,35.653216,3,0
泗水县,2020,7,1,无发生,Filled,117.273605,35.653216,3,0
泗水县,2020,8,1,7-8月,Original,117.273605,35.653216,3,0
泗水县,2020,9,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2020,10,1,9-10月,Original,117.273605,35.653216,4,0
泗水县,2020,11,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2020,12,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2021,1,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2021,2,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2021,3,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2021,4,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2021,5,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2021,6,1,5-6月,Original,117.273605,35.653216,3,0
泗水县,2021,7,1,无发生,Filled,117.273605,35.653216,3,0
泗水县,2021,8,1,7-8月,Original,117.273605,35.653216,3,0
泗水县,2021,9,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2021,10,1,9-10月,Original,117.273605,35.653216,4,0
泗水县,2021,11,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2021,12,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2022,1,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2022,2,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2022,3,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2022,4,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2022,5,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2022,6,2,5-6月,Original,117.273605,35.653216,3,1
泗水县,2022,7,1,无发生,Filled,117.273605,35.653216,3,0
泗水县,2022,8,1,7-8月,Original,117.273605,35.653216,3,0
泗水县,2022,9,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2022,10,1,9-10月,Original,117.273605,35.653216,4,0
泗水县,2022,11,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2022,12,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2023,1,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2023,2,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2023,3,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2023,4,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2023,5,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2023,6,2,5-6月,Original,117.273605,35.653216,3,1
泗水县,2023,7,1,无发生,Filled,117.273605,35.653216,3,0
泗水县,2023,8,1,7-8月,Original,117.273605,35.653216,3,0
泗水县,2023,9,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2023,10,2,9-10月,Original,117.273605,35.653216,4,1
泗水县,2023,11,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2023,12,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2024,1,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2024,2,1,无发生,Filled,117.273605,35.653216,1,0
泗水县,2024,3,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2024,4,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2024,5,1,无发生,Filled,117.273605,35.653216,2,0
泗水县,2024,6,1,5-6月,Original,117.273605,35.653216,3,0
泗水县,2024,7,1,无发生,Filled,117.273605,35.653216,3,0
泗水县,2024,8,1,7-8月,Original,117.273605,35.653216,3,0
泗水县,2024,9,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2024,10,1,9-10月,Original,117.273605,35.653216,4,0
泗水县,2024,11,1,无发生,Filled,117.273605,35.653216,4,0
泗水县,2024,12,1,无发生,Filled,117.273605,35.653216,1,0
梁山县,2019,1,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2019,2,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2019,3,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2019,4,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2019,5,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2019,6,1,5-6月,Original,116.08963,35.801843,3,0
梁山县,2019,7,1,无发生,Filled,116.08963,35.801843,3,0
梁山县,2019,8,1,7-8月,Original,116.08963,35.801843,3,0
梁山县,2019,9,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2019,10,3,9-10月,Original,116.08963,35.801843,4,1
梁山县,2019,11,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2019,12,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2020,1,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2020,2,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2020,3,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2020,4,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2020,5,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2020,6,2,5-6月,Original,116.08963,35.801843,3,1
梁山县,2020,7,1,无发生,Filled,116.08963,35.801843,3,0
梁山县,2020,8,2,7-8月,Original,116.08963,35.801843,3,1
梁山县,2020,9,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2020,10,2,9-10月,Original,116.08963,35.801843,4,1
梁山县,2020,11,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2020,12,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2021,1,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2021,2,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2021,3,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2021,4,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2021,5,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2021,6,2,5-6月,Original,116.08963,35.801843,3,1
梁山县,2021,7,1,无发生,Filled,116.08963,35.801843,3,0
梁山县,2021,8,2,7-8月,Original,116.08963,35.801843,3,1
梁山县,2021,9,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2021,10,2,9-10月,Original,116.08963,35.801843,4,1
梁山县,2021,11,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2021,12,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2022,1,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2022,2,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2022,3,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2022,4,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2022,5,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2022,6,2,5-6月,Original,116.08963,35.801843,3,1
梁山县,2022,7,1,无发生,Filled,116.08963,35.801843,3,0
梁山县,2022,8,2,7-8月,Original,116.08963,35.801843,3,1
梁山县,2022,9,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2022,10,2,9-10月,Original,116.08963,35.801843,4,1
梁山县,2022,11,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2022,12,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2023,1,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2023,2,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2023,3,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2023,4,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2023,5,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2023,6,2,5-6月,Original,116.08963,35.801843,3,1
梁山县,2023,7,1,无发生,Filled,116.08963,35.801843,3,0
梁山县,2023,8,1,7-8月,Original,116.08963,35.801843,3,0
梁山县,2023,9,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2023,10,2,9-10月,Original,116.08963,35.801843,4,1
梁山县,2023,11,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2023,12,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2024,1,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2024,2,1,无发生,Filled,116.08963,35.801843,1,0
梁山县,2024,3,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2024,4,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2024,5,1,无发生,Filled,116.08963,35.801843,2,0
梁山县,2024,6,1,5-6月,Original,116.08963,35.801843,3,0
梁山县,2024,7,1,无发生,Filled,116.08963,35.801843,3,0
梁山县,2024,8,1,7-8月,Original,116.08963,35.801843,3,0
梁山县,2024,9,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2024,10,1,9-10月,Original,116.08963,35.801843,4,0
梁山县,2024,11,1,无发生,Filled,116.08963,35.801843,4,0
梁山县,2024,12,1,无发生,Filled,116.08963,35.801843,1,0
曲阜市,2019,1,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2019,2,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2019,3,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2019,4,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2019,5,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2019,6,1,5-6月,Original,116.991885,35.592788,3,0
曲阜市,2019,7,1,无发生,Filled,116.991885,35.592788,3,0
曲阜市,2019,8,1,7-8月,Original,116.991885,35.592788,3,0
曲阜市,2019,9,1,无发生,Filled,116.991885,35.592788,4,0
曲阜市,2019,10,1,9-10月,Original,116.991885,35.592788,4,0
曲阜市,2019,11,1,无发生,Filled,116.991885,35.592788,4,0
曲阜市,2019,12,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2020,1,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2020,2,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2020,3,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2020,4,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2020,5,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2020,6,2,5-6月,Original,116.991885,35.592788,3,1
曲阜市,2020,7,1,无发生,Filled,116.991885,35.592788,3,0
曲阜市,2020,8,2,7-8月,Original,116.991885,35.592788,3,1
曲阜市,2020,9,1,无发生,Filled,116.991885,35.592788,4,0
曲阜市,2020,10,2,9-10月,Original,116.991885,35.592788,4,1
曲阜市,2020,11,1,无发生,Filled,116.991885,35.592788,4,0
曲阜市,2020,12,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2021,1,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2021,2,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2021,3,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2021,4,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2021,5,1,无发生,Filled,116.991885,35.592788,2,0
曲阜市,2021,6,1,5-6月,Original,116.991885,35.592788,3,0
曲阜市,2021,7,1,无发生,Filled,116.991885,35.592788,3,0
曲阜市,2021,8,2,7-8月,Original,116.991885,35.592788,3,1
曲阜市,2021,9,1,无发生,Filled,116.991885,35.592788,4,0
曲阜市,2021,10,2,9-10月,Original,116.991885,35.592788,4,1
曲阜市,2021,11,1,无发生,Filled,116.991885,35.592788,4,0
曲阜市,2021,12,1,无发生,Filled,116.991885,35.592788,1,0
曲阜市,2022,1,1,无发生,Filled,116.991885,35.592788,1,0
